Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
SARDF,SANFORD ORD,Pink Current,4.350000,,0,Foreign Ordinary Shares,New Zealand,
SARDY,SANFORD LTD UNSP/ADR,Pink Current,18.060000,,0,ADRs,New Zealand,
NZRFF,NZ REFINING CO LTD,Pink Current,0.610000,,0,Foreign Ordinary Shares,New Zealand,
NZRFY,NZ REFINING CO UNSP/ADR,Pink Current,1.300000,,0,ADRs,New Zealand,
GELGF,CHATHAM ROCK PHOSPHTE LTD,Pink Current,0.095100,,0,Foreign Ordinary Shares,New Zealand,
ACKDF,AUCKLAND INTL LTD ORD,Pink Current,4.711000,,0,Foreign Ordinary Shares,New Zealand,
AUKNY,AUCKLAND INT ARP S/ADR,Pink Current,24.120000,1.005000,2022,ADRs,New Zealand,
VETTF,VECTOR LTD ORD,Pink Current,2.600000,,0,Foreign Ordinary Shares,New Zealand,
NZERF,NEW ZEALAND ENERGY CORP,Pink Current,0.089000,,0,Foreign Ordinary Shares,New Zealand,
RHCGF,RYMAN HEALTHCARE ORD,Pink Current,6.224610,,0,Foreign Ordinary Shares,New Zealand,
RYHTY,RYMAN HEALTHCARE UNSP/ADR,Pink Current,33.635000,,0,ADRs,New Zealand,
CHRYY,CHORUS LIMITED S/ADR,Pink Current,24.881500,,107,ADRs,New Zealand,
ACOPF,A2 MILK CO LTD,Pink Current,3.939000,,1,Foreign Ordinary Shares,New Zealand,
PHPYF,PUSHPAY HLDGS LTD NEW,Pink Current,0.670000,,0,Foreign Ordinary Shares,New Zealand,
OCEHF,OCEANIA HEALTHCARE LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,New Zealand,
ACOPY,THE A2 MILK CO UNSP/ADR,Pink Current,3.960000,2.061900,270,ADRs,New Zealand,
SCTTF,SCOTT TECH LTD,Pink Current,2.020000,,0,Foreign Ordinary Shares,New Zealand,
ORKLF,ORKLA BORREGAARD AS,Pink Current,9.380000,,40,Foreign Ordinary Shares,Norway,
ORKLY,ORKLA AS A S/ADR,Pink Current,9.070000,-2.262900,37223,ADRs,Norway,
DNBBY,DNB ASA SP/ADR,Pink Current,21.975000,1.924900,63725,ADRs,Norway,
TELNF,TELENOR ASA ORD,Pink Current,14.310100,,0,Foreign Ordinary Shares,Norway,
TELNY,TELENOR ASA S/ADR,Pink Current,14.932500,1.858800,127185,ADRs,Norway,
MHGVY,MOWI ASA S/ADR,Pink Current,26.340000,1.698800,19539,ADRs,Norway,
MNHVF,MOWI ASA,Pink Current,26.040000,,0,Foreign Ordinary Shares,Norway,
YARIY,YARA INTL ASA S/ADR,Pink Current,25.460000,1.031700,23616,ADRs,Norway,
YRAIF,YARA INTERNATIONAL ASA,Pink Current,50.950000,0.275500,110,Foreign Ordinary Shares,Norway,
TGSGY,TGS ASA S/ADR,Pink Current,11.210000,,0,ADRs,Norway,
TGSNF,TGS NOPEC GEOPHYSICAL CO,Pink Current,10.000000,,0,Foreign Ordinary Shares,Norway,
PMGMF,PLAY MAGNUS AS,Pink Current,1.650000,,0,Foreign Ordinary Shares,Norway,
BNCM,BOUNCE MOBILE SYS INC,Pink Current,0.449900,-0.022200,11532,Common Stock,Philippines,
SMGBF,SAN MIGUEL CORP ORD,Pink Current,2.180000,,0,Foreign Ordinary Shares,Philippines,
SMGBY,SAN MIGUEL CORP SPN/ADR,Pink Current,20.500000,,50,ADRs,Philippines,
PHTCF,PLDT INC ORD,Pink Current,36.780000,,0,Foreign Ordinary Shares,Philippines,
CAHO,CARO HOLDINGS INC,Pink Current,1.000000,,0,Common Stock,Philippines,
CCCP,CRONA CORP,Pink Current,0.000000,,0,Common Stock,Romania,
ROSMF,ROSTELEKOM,Pink Current,0.000000,,0,Foreign Ordinary Shares,Russia,
GZPFY,GAZPROM NEFT PJSC  S/ADR,Pink Current,15.000000,-3.784500,28383,ADRs,Russia,
OGZPY,PJSC GAZPROM S/ADR,Pink Current,2.060000,-26.428600,7369146,ADRs,Russia,
OGZRY,PJSC GAZPROM S/ADR 144A,Pink Current,0.000000,,0,New York Registry Shs,Russia,
AOMOY,AO MOSENERGO SPONS ADR,Pink Current,2.140000,42.666700,11771,ADRs,Russia,
NILSY,MMC NOR NICKEL PJSC S/ADR,Pink Current,5.520000,-27.368400,2545309,ADRs,Russia,
MLRUY,VK CO LTD S/GDR 144A,Pink Current,28.130000,,0,ADRs,Russia,
MLRYY,VK CO LTD,Pink Current,0.901100,-27.912000,605,ADRs,Russia,
CREAF,CREATIVE TECH LTD ORD,Pink Current,1.730000,,0,Foreign Ordinary Shares,Singapore,
CREAY,CREATIVE TECH LTD UNS/ADR,Pink Current,0.000000,,0,ADRs,Singapore,
UOVEF,UNITED OVERSEAS BANK ORD,Pink Current,22.075000,-7.403500,46800,Foreign Ordinary Shares,Singapore,
UOVEY,UNITED OVRSEAS BK S/ADR,Pink Current,44.190000,0.729400,58951,ADRs,Singapore,
SGAPY,SINGAPORE TELECOM S/ADR,Pink Current,18.800000,1.402400,37174,ADRs,Singapore,
SNGNF,SINGAPORE TELECM ORD 1000,Pink Current,1.850000,,0,Foreign Ordinary Shares,Singapore,
COSG,COSMOS GROUP HOLDINGS,Pink Current,4.000000,,0,Common Stock,Singapore,
FNEVF,FRASER & NEAVE LTD,Pink Current,1.050000,,0,Foreign Ordinary Shares,Singapore,
FNEVY,FRASER & NEAVE UNSP/ADR,Pink Current,5.440000,,0,ADRs,Singapore,
SINGF,SINGAPORE AIRLNS SIA ORD,Pink Current,3.740000,2.747300,530,Foreign Ordinary Shares,Singapore,
SINGY,SINGAPORE AIRLNS UNSP/ADR,Pink Current,7.495000,1.558300,132388,ADRs,Singapore,
SGPRF,SINGAPORE PRESS HLDGS,Pink Current,1.670000,,0,Foreign Ordinary Shares,Singapore,
SGPRY,SINGAPORE PRESS HL UN/ADR,Pink Current,8.390000,,0,ADRs,Singapore,
SPASF,SINGAPORE AIRPRT TERMNAL,Pink Current,3.010000,,0,Foreign Ordinary Shares,Singapore,
SPASY,SATS LTD UNSP/ADR,Pink Current,0.000000,,0,ADRs,Singapore,
SPXCF,SINGAPORE EXCHANGE LTD,Pink Current,7.000000,1.670300,643,Foreign Ordinary Shares,Singapore,
SPXCY,SINGAPORE EXCH UNSP/ADR,Pink Current,105.500000,3.128100,4362,ADRs,Singapore,
SEGSF,SIA ENGINEERNG CO LTD,Pink Current,1.610000,,0,Foreign Ordinary Shares,Singapore,
SEGSY,SIA ENGINEERNG UNSP/ADR,Pink Current,17.440000,,0,ADRs,Singapore,
GIGNF,GENTING SINGAPORE LTD,Pink Current,0.552400,,0,Foreign Ordinary Shares,Singapore,
GIGNY,GENTING SINGAPRE UNSP/ADR,Pink Current,28.680000,,0,ADRs,Singapore,
SPSTF,SINGAPORE POST LTD,Pink Current,0.446400,,0,Foreign Ordinary Shares,Singapore,
SPSTY,SINGAPORE POST UNSP/ADR,Pink Current,9.590000,7.983300,837,ADRs,Singapore,
GUOCY,GUOCOLAND LTD UNSP/ADR,Pink Current,0.000000,,0,ADRs,Singapore,
RFLFF,RAFFLES EDUCATION CRP ORD,Pink Current,0.049400,,0,Foreign Ordinary Shares,Singapore,
RFLFY,RAFFLES ED UNSP/ADR,Pink Current,1.000000,,0,ADRs,Singapore,
YMAIF,YOMA STRATEGIC HLDGS,Pink Current,0.090000,,0,Foreign Ordinary Shares,Singapore,
MCRNF,MICRO-MECHANICS LTD ORD,Pink Current,2.300000,,2500,Foreign Ordinary Shares,Singapore,
FSLUF,FSL TRUST UNITS SHPPNG B,Pink Current,0.040000,,0,Fund,Singapore,
HCTPF,HUTCHISON PORT HLDGS TR,Pink Current,0.265000,10.416700,200,Foreign Ordinary Shares,Singapore,
HUPHY,HUTCHISON PORT H UNSP/ADR,Pink Current,5.000000,1.010100,2884,ADRs,Singapore,
FRZCF,FRASERS CENTREPOINT TRUST,Pink Current,1.670000,,0,Foreign Ordinary Shares,Singapore,
LPMDF,LIPPO MALLS INDONESIA TR,Pink Current,0.040000,,0,Fund,Singapore,
MAPIF,MAPLETREE INDUSTRIAL TR,Pink Current,1.890000,,0,Foreign Ordinary Shares,Singapore,
APTTF,ASIAN PAY TELEVISION TR,Pink Current,0.113000,,0,Foreign Ordinary Shares,Singapore,
QTVLF,QT VASCULAR LTD ORD,Pink Current,0.003000,,0,Foreign Ordinary Shares,Singapore,
FSRPF,FRASERS PPTY LTD ORD,Pink Current,0.780700,,0,Foreign Ordinary Shares,Singapore,
RDMR,ROAD MARSHALL INC,Pink Current,0.000000,,0,Common Stock,Singapore,
MTGCF,MAPLETREE NO CHNA UT REIT,Pink Current,0.780000,,0,Units,Singapore,
SIMYF,SMI VANTAGE LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Singapore,
MPCMF,MAPLETREE COMMRCL TR REIT,Pink Current,1.455000,,0,Common Stock,Singapore,
FRLOF,FRASERS LGSTCS & COMM TR,Pink Current,1.084000,0.370400,1149,Foreign Ordinary Shares,Singapore,
AULDF,ANGLOGOLD ASHANTI CHESS,Pink Current,0.000000,,0,Foreign Ordinary Shares,South Africa,
AULGF,ANGLOGOLD ASHANTI LTD REG,Pink Current,25.900000,34.895800,3000,Foreign Ordinary Shares,South Africa,
TBLMF,TIGER BRANDS LTD ORD,Pink Current,10.790000,-7.142900,192,Foreign Ordinary Shares,South Africa,
TBLMY,TIGER BRANDS LTD S/ADR,Pink Current,11.320000,2.909100,354,ADRs,South Africa,
DRDGF,DRDGOLD LTD ORD,Pink Current,0.900000,,0,Foreign Ordinary Shares,South Africa,
BRRAF,BARLOWORLD LTD ORD,Pink Current,9.750000,,0,Foreign Ordinary Shares,South Africa,
BRRAY,BARLOWORLD LTD UNSP/ADR,Pink Current,7.090000,-3.142100,800,ADRs,South Africa,
NPKLY,NAMPAK LTD S/ADR,Pink Current,0.300000,,0,ADRs,South Africa,
SPPJY,SAPPI LTD S/ADR,Pink Current,3.180000,,0,ADRs,South Africa,
WUHN,WUHAN GENERAL GROUP INC,Pink Current,0.340000,-2.857100,24350,Common Stock,South Africa,
MRPLY,MR PRICE GRP LTD S/ADR,Pink Current,14.035000,2.370500,3553,ADRs,South Africa,
MRPZF,MR PRICE GROUP LTD NEW,Pink Current,12.720000,,0,Foreign Ordinary Shares,South Africa,
PPCLY,PPC LIMITED SPON/ADR,Pink Current,0.632000,,0,ADRs,South Africa,
ALFDF,ASTRAL FOODS LTD,Pink Current,8.600000,,0,Foreign Ordinary Shares,South Africa,
PKPYY,PICK N PAY STRS UNSP/ADR,Pink Current,19.300000,,0,ADRs,South Africa,
PPASF,PICK N PAY STORES LTD,Pink Current,4.170000,,0,Foreign Ordinary Shares,South Africa,
NAPRF,NASPERS LTD N SHS,Pink Current,120.400000,-2.707100,70,Foreign Ordinary Shares,South Africa,
NPSNY,NASPERS LTD S/ADR,Pink Current,24.730000,-1.904000,206477,ADRs,South Africa,
TLKGY,TELKOM SA SOC LTD S/ADR,Pink Current,10.500000,,5,ADRs,South Africa,
NWKHY,NETCARE LTD UNSP/ADR,Pink Current,8.540000,,0,ADRs,South Africa,
RNRTF,REUNERT LTD ORD,Pink Current,4.603800,,0,Foreign Ordinary Shares,South Africa,
RNRTY,REUNERT LTD UNSP/ADR,Pink Current,6.000000,,0,ADRs,South Africa,
FHNGY,FOSCHINI GROUP UNSP/ADR,Pink Current,8.920000,9.616000,842,ADRs,South Africa,
SGPPF,SPAR GROUP LTD ORD,Pink Current,10.190000,,0,Foreign Ordinary Shares,South Africa,
SGPPY,SPAR GROUP LTD UNSP/ADR,Pink Current,16.330000,,0,ADRs,South Africa,
SRGHY,SHOPRITE HLDGS LTD S/ADR,Pink Current,15.335000,3.755100,1237,ADRs,South Africa,
SRHGF,SHOPRITE HLDGS LTD ORD,Pink Current,14.130000,,0,Foreign Ordinary Shares,South Africa,
CKHGY,CAPITEC BANK HLD UNSP/ADR,Pink Current,61.745000,,0,ADRs,South Africa,
CLCGY,CLICKS GROUP LTD S/ADR,Pink Current,40.650000,1.752200,1850,ADRs,South Africa,
LTGHF,LIFE HEALTHCARE GRP HLDGS,Pink Current,1.470000,,0,Foreign Ordinary Shares,South Africa,
LTGHY,LIFE HLTHCRE GRP USP/ADR,Pink Current,6.007500,1.649700,77427,ADRs,South Africa,
VDMCY,VODACOM GROUP LTD S/ADR,Pink Current,9.830000,0.000000,38508,ADRs,South Africa,
VODAF,VODACOM GROUP LTD ORD,Pink Current,8.650000,,0,Foreign Ordinary Shares,South Africa,
FMBRY,FAMOUS BRANDS UNSP/ADR,Pink Current,10.320000,,0,ADRs,South Africa,
ANHGY,MEDICLINIC INTL PLC U/ADR,Pink Current,4.620000,,0,ADRs,South Africa,
LGGFF,LONG4LIFE LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,South Africa,
MOTUY,MOTUS HOLDINGS LTD SP/ADR,Pink Current,6.772000,,0,ADRs,South Africa,
TEFOF,TELEFONICA SA ORD,Pink Current,4.774000,,0,Foreign Ordinary Shares,Spain,
BKIMF,BANKINTER SA REG SHS,Pink Current,6.455262,,0,Foreign Ordinary Shares,Spain,
BKNIY,BANKINTER SA S/ADR,Pink Current,5.850000,,28,ADRs,Spain,
BBVXF,BANCO BILBAO V/ARGNTNA SA,Pink Current,5.960000,9.357800,21059,Foreign Ordinary Shares,Spain,
IBDRY,IBERDROLA SA S/ADR,Pink Current,42.560000,0.448400,96074,ADRs,Spain,
IBDSF,IBERDROLA SA BILBAO ORD,Pink Current,10.577500,0.260700,5404,Foreign Ordinary Shares,Spain,
GPOPF,PROMOTORA DE INFORMA NEW,Pink Current,0.550000,,0,Foreign Ordinary Shares,Spain,
PRISY,PROMOTORA INF S/ADR,Pink Current,0.710000,,0,ADRs,Spain,
GIFLF,GRIFOLS SA BARC ORD NEW,Pink Current,19.100000,,0,Foreign Ordinary Shares,Spain,
GIFOF,GRIFOLS SA B SHS NEW,Pink Current,12.603400,,0,Foreign Ordinary Shares,Spain,
GIKLY,GRIFOLS SA S/ADR,Pink Current,9.640000,20.049800,253,ADRs,Spain,
SNTAF,STRATEGIC MINERALS EUROPE,Pink Current,0.300000,,0,Common Stock,Spain,
DUUO,DUO WORLD INC,Pink Current,0.031300,-21.750000,15000,Common Stock,Sri Lanka,
ERIXF,ERICSSON (LM) TEL B,Pink Current,8.240000,-8.899900,201361,Foreign Ordinary Shares,Sweden,
ELRXF,AKTIEBOLAGET ELECTROLUX B,Pink Current,17.000000,,0,Foreign Ordinary Shares,Sweden,
ELUXY,AB ELECTROLUX B S/ADR,Pink Current,33.350000,-0.891500,66078,ADRs,Sweden,
SWMAF,SWEDISH MATCH AB NEW,Pink Current,7.400000,,0,Foreign Ordinary Shares,Sweden,
SWMAY,SWEDISH MATCH AB UNSP/ADR,Pink Current,7.460000,2.191800,98226,ADRs,Sweden,
SWDBF,SWEDBANK AB ORD,Pink Current,15.250000,-3.297400,1230,Foreign Ordinary Shares,Sweden,
SWDBY,SWEDBANK AB S/ADR,Pink Current,15.330000,-0.554600,138701,ADRs,Sweden,
SKBSY,SKANSKA AB S/ADR,Pink Current,21.790000,1.632500,68813,ADRs,Sweden,
SKSBF,SKANSKA AB B FREE,Pink Current,22.430000,,0,Foreign Ordinary Shares,Sweden,
LNDNF,LUNDIN PETE AB ORD,Pink Current,39.400000,0.000000,151,Foreign Ordinary Shares,Sweden,
LNEGY,LUNDIN ENERGY AB SPNS/ADR,Pink Current,35.600000,,0,ADRs,Sweden,
HSQVY,HUSQUARVA AB S/ADR,Pink Current,22.900000,-2.553200,52804,ADRs,Sweden,
HUQVF,HUSQVARNA AB A SHS,Pink Current,13.050000,,0,Foreign Ordinary Shares,Sweden,
HUSQF,HUSQVARNA AB B SHS,Pink Current,12.775500,,10,Foreign Ordinary Shares,Sweden,
ORXOF,OREXO AB ORD,Pink Current,2.500000,,0,Foreign Ordinary Shares,Sweden,
CMMCF,OXE MARINE AB,Pink Current,0.216000,,0,Foreign Ordinary Shares,Sweden,
STMEF,STMICROELECTRONICS,Pink Current,41.704000,-0.633800,1010,Foreign Ordinary Shares,Switzerland,
NSRGF,NESTLE S.A REG ORD,Pink Current,129.800000,-0.295000,1809,Foreign Ordinary Shares,Switzerland,
NSRGY,NESTLE S.A S/ADR,Pink Current,130.020000,-0.299100,358890,ADRs,Switzerland,
CSGKF,CREDIT SUSSIE GROUP ORD,Pink Current,8.010000,1.908400,225177,Foreign Ordinary Shares,Switzerland,
SCMWY,SWISSCOM AG S/ADR,Pink Current,60.490000,-0.656900,6861,ADRs,Switzerland,
SWZCF,SWISSCOM AG ITTIGEN R/SHS,Pink Current,602.500100,-0.556200,20,Foreign Ordinary Shares,Switzerland,
ABLZF,ABB LTD ZUERICH,Pink Current,34.610000,7.819300,71463,Foreign Ordinary Shares,Switzerland,
TMNSF,TEMENOS GROUP AG,Pink Current,101.750000,,0,Foreign Ordinary Shares,Switzerland,
TMSNY,TEMENOS AG SP/ADR,Pink Current,96.210000,1.029100,18787,ADRs,Switzerland,
MXMGD,SANARCO FUNDS INC.,Pink Current,0.000000,,0,Common Stock,Switzerland,
WSKEF,WISEKEY INTL HLDGS ORD,Pink Current,0.840000,,0,Foreign Ordinary Shares,Switzerland,
BCNN,BALINCAN USA INC,Pink Current,0.275000,,0,Common Stock,Taiwan,
TSMWF,TAIWAN SEMICNDCTR MFG,Pink Current,0.000000,,0,Foreign Ordinary Shares,Taiwan,
AUOTY,AU OPTRONICS CORP ADR,Pink Current,7.500000,1.108100,46974,ADRs,Taiwan,
YUMM,YUMMIES INC,Pink Current,5.000000,,0,Common Stock,Taiwan,
TRDX,TREND EXPLORATION INC,Pink Current,0.099400,-1.584200,100,Common Stock,Taiwan,
KSIH,KS INTERNATIONAL HLDG INC,Pink Current,0.034900,39.600000,202,Common Stock,Taiwan,
SNHO,SHONGHOYA INTL GROUP INC,Pink Current,0.587600,,0,Common Stock,Taiwan,
AMNTF,ASIA CMNT HLDGS CORP ORD,Pink Current,0.223000,,0,Foreign Ordinary Shares,Taiwan,
HAGN,HAHA GENERATION CORP,Pink Current,0.000000,,0,Common Stock,Taiwan,
MUGH,MU GLOBAL HOLDING LTD,Pink Current,1.000000,,0,Common Stock,Taiwan,
PEXNY,PTT EXPLRTN&PRDTN PLC ADR,Pink Current,8.200000,,1,ADRs,Thailand,
PTXLF,PTT EXPL & PROD FGN REG,Pink Current,3.410000,,0,Foreign Ordinary Shares,Thailand,
TGKFY,TONGKAH HARBOUR S/ADR,Pink Current,0.000000,,0,ADRs,Thailand,
TBVPF,THAI BEVERAGE PCL ORD,Pink Current,0.509000,5.579800,28726,Foreign Ordinary Shares,Thailand,
TBVPY,THAI BEVERAGE UNSP/ADR,Pink Current,50.000000,,0,ADRs,Thailand,
ARCAY,ARCADIS NV S/ADR,Pink Current,45.310000,,1,ETFs,The Netherlands,
ARCVF,ARCADIS NV ORD,Pink Current,44.570000,,21,Foreign Ordinary Shares,The Netherlands,
AEGOF,AEGON N.V. ORD,Pink Current,4.830000,,0,Foreign Ordinary Shares,The Netherlands,
ASMXF,ASM INTERNATIONAL NV,Pink Current,311.000000,,0,Foreign Ordinary Shares,The Netherlands,
ASMLF,ASML HOLDING NV ORD,Pink Current,648.080000,3.061200,204,Foreign Ordinary Shares,The Netherlands,
INGVF,ING GROEP NV,Pink Current,11.146000,6.152400,846,Other Security Type,The Netherlands,
BESIY,BE SMCNDCTR INDUS S/ADR,Pink Current,83.750000,0.332400,1172,ETFs,The Netherlands,
JHIUF,JAMES HARDIE INDUS CDI,Pink Current,33.000000,,0,Foreign Ordinary Shares,The Netherlands,
RYDAF,SHELL PLC,Pink Current,27.150000,6.470600,13469,Foreign Ordinary Shares,The Netherlands,
RYLPF,ROYAL PHILLIPS NV ORD,Pink Current,33.222000,,331,Foreign Ordinary Shares,The Netherlands,
NSTRY,NOSTRUM OIL & GAS UNS/ADR,Pink Current,0.001000,,0,ADRs,The Netherlands,
PROSF,PROSUS NV,Pink Current,59.480000,-4.049000,174,Foreign Ordinary Shares,The Netherlands,
PROSY,PROSUS NV SP/ADR,Pink Current,12.130000,-1.141000,1309471,ADRs,The Netherlands,
TKGZY,TURKIYE GRNT BNK ADR,Pink Current,1.350000,,0,ADRs,Turkey,
AEBMY,ANADOLU EFES S/ADR 144A,Pink Current,0.000000,,0,ADRs,Turkey,
AEBZY,ANADOLU EFES BIRCLK S/ADR,Pink Current,0.421900,2.639600,6135,ADRs,Turkey,
AZNCF,ASTRAZENECA PLC ORD,Pink Current,124.920000,2.393400,902,Foreign Ordinary Shares,United Kingdom,
UNLYF,UNILEVER PLC GBP,Pink Current,52.000000,,215,Foreign Ordinary Shares,United Kingdom,
RBSPF,NATWEST GROUP PLC,Pink Current,2.880000,,5,Foreign Ordinary Shares,United Kingdom,
RLLCF,ROLLS ROYCE HLDG PREF C,Pink Current,0.012200,-1.612900,542757,Preferred Stock,United Kingdom,
RLXXF,RELX PLC ORD,Pink Current,31.350000,4.500000,932,Foreign Ordinary Shares,United Kingdom,
RTPPF,RIO TINTO PLC ORD,Pink Current,78.190000,,182,Foreign Ordinary Shares,United Kingdom,
HBCYF,HSBC HLDGS PLC .50,Pink Current,6.804000,3.090900,9129,Foreign Ordinary Shares,United Kingdom,
DGEAF,DIAGEO PLC ORD,Pink Current,48.735000,0.942400,3811,Foreign Ordinary Shares,United Kingdom,
DRTGF,JET2 PLC,Pink Current,16.000100,-0.620500,4000,Foreign Ordinary Shares,United Kingdom,
BPAQF,BP PLC ORD,Pink Current,4.880000,-0.408200,1685,Foreign Ordinary Shares,United Kingdom,
BCLYF,BARCLAYS PLC,Pink Current,2.375000,1.931300,982,Foreign Ordinary Shares,United Kingdom,
AYTEF,IPATHS GEM ASIA 8 ETN,Pink Current,40.000000,,0,Structured Product,United Kingdom,
BALTF,IPATH BLOOM CTN SUB TL,Pink Current,75.000000,,0,Structured Product,United Kingdom,
BWVTF,IPATH EXCHBUYWRITE INDEX,Pink Current,78.000000,,0,Structured Product,United Kingdom,
COWTF,IPATH BLOOM LIVESTOCK SUB,Pink Current,18.550000,,0,Structured Product,United Kingdom,
EROTF,IPATH EUR/USD EXCH RTE,Pink Current,38.000000,,0,Structured Product,United Kingdom,
GBBEF,IPATH GBP/USD EXCH RTE,Pink Current,23.000000,,0,Structured Product,United Kingdom,
GRNTF,IPATH GLOBAL CARBON,Pink Current,108.810000,,0,Structured Product,United Kingdom,
ICITF,IPATH OPTMZD CURRENCY,Pink Current,33.000000,,0,Structured Product,United Kingdom,
JEMTF,IPATH GEMS INDEX ETN,Pink Current,10.000100,,0,Structured Product,United Kingdom,
JJATF,IPATH BLOOM AGRICLTR SUB,Pink Current,47.000000,,60,Structured Product,United Kingdom,
JJCTF,IPATH BLOOM COPPER SUB,Pink Current,50.000000,2.040800,301,Structured Product,United Kingdom,
JJETF,IPATH BLOOM ENERGY SUB,Pink Current,6.270000,,0,Structured Product,United Kingdom,
JJGTF,IPATH BLOOM GRAINS SUB,Pink Current,41.900000,14.668500,6251,Structured Product,United Kingdom,
JJMTF,IPATH BLOOM INDL MTL SUB,Pink Current,45.000000,6.132100,115,Structured Product,United Kingdom,
JJNTF,IPATH BLOOM NICKEL SUB,Pink Current,31.950000,1.428600,146,Structured Product,United Kingdom,
JJOFF,IPATH BLOOM COFFEE,Pink Current,19.800000,-1.737000,101,Structured Product,United Kingdom,
JJPFF,IPATH BLOOM PRECIOUS MTL,Pink Current,75.000000,,0,Structured Product,United Kingdom,
JJSSF,IPATH BLOOM SOFTS SUB,Pink Current,35.000000,,0,Structured Product,United Kingdom,
JJTFF,IPATH BLOOM TIN SUB,Pink Current,137.000000,,0,Structured Product,United Kingdom,
JJUFF,IPATH BLOOM ALUMINUM,Pink Current,36.000000,,0,Structured Product,United Kingdom,
JYNFF,IPATH JPY/USD EXCH,Pink Current,49.810000,,0,Structured Product,United Kingdom,
OILNF,IPATH S&P GSCI CRUDE OIL,Pink Current,270.000000,10.204100,5251,Structured Product,United Kingdom,
PGDDF,IPATH ASIAN&GULF CURRENCY,Pink Current,55.240000,,0,Structured Product,United Kingdom,
PGMFF,IPATH BLOOM PLATNIUM,Pink Current,20.250000,,151,Structured Product,United Kingdom,
SGGFF,IPATH BLOOM SUGARS,Pink Current,30.120000,,28,Structured Product,United Kingdom,
TIPS,TIANRONG INTERNET PROD SV,Pink Current,0.136700,-11.806500,6678,Common Stock,United Kingdom,
CHIF,CHINA FOOD & BEVERAGE CO,Pink Current,0.185000,-2.529000,2200,Common Stock,United Kingdom,England
ORSUF,ORSU METALS CORP,Pink Current,0.170000,,0,Foreign Ordinary Shares,United Kingdom,
RANKF,RANK GROUP PLC ORD,Pink Current,2.130000,,0,Foreign Ordinary Shares,United Kingdom,
JDWPF,J.D. WEATHERSPOON PLC,Pink Current,15.170000,,0,Foreign Ordinary Shares,United Kingdom,
JDWPY,J.D. WETHERSPOON S/ADR,Pink Current,67.680000,,0,ADRs,United Kingdom,
PSORF,PEARSON PLC ORD,Pink Current,8.715000,8.665800,111,Foreign Ordinary Shares,United Kingdom,
PUKPF,PRUDENTIAL PLC ORD,Pink Current,14.706000,1.736400,796,Foreign Ordinary Shares,United Kingdom,
RTNTF,RIO TINTO LTD AUD2 ORD,Pink Current,87.072900,0.837200,16470,Foreign Ordinary Shares,United Kingdom,England
SSEZF,SSE PLC ORD,Pink Current,22.230000,,71,Foreign Ordinary Shares,United Kingdom,
SSEZY,SSE PLC S/ADR,Pink Current,21.985000,-0.022700,47080,ADRs,United Kingdom,
ASBFF,ASSOCIATED BRIT FOOD ORD,Pink Current,23.670000,-9.136300,162,Foreign Ordinary Shares,United Kingdom,
ASBFY,ASSOCIATED BRI/F UNSP/ADR,Pink Current,23.380000,-2.052800,27551,ADRs,United Kingdom,
DELRF,DE LA RUE PLC ORD NEW,Pink Current,1.540000,,0,Foreign Ordinary Shares,United Kingdom,England
DLUEY,DE LA RUE PLC UNS/ADR,Pink Current,4.545000,0.776100,198,ADRs,United Kingdom,England
CMPGF,COMPASS GROUP PLC ORD NEW,Pink Current,21.960000,,0,Foreign Ordinary Shares,United Kingdom,England
CMPGY,COMPASS GROUP SP/ADR,Pink Current,22.880000,4.142000,148094,ADRs,United Kingdom,England
NGGTF,NATIONAL GRID PLC ORD,Pink Current,14.746000,,0,Foreign Ordinary Shares,United Kingdom,
UUGRY,UNITED UTIL GRP S/ADR PLC,Pink Current,28.390000,-1.526200,90574,ADRs,United Kingdom,
UUGWF,UNITED UTILITIES GRP ORD,Pink Current,13.550000,,0,Foreign Ordinary Shares,United Kingdom,
JMPLF,JOHNSON MATTHEY PLC NEW,Pink Current,24.000000,,28,Foreign Ordinary Shares,United Kingdom,
JMPLY,JOHNSON MATTHEY S/ADR,Pink Current,49.675000,0.924400,4537,ADRs,United Kingdom,
BTAFF,BRITISH AMER TBCO LONDON,Pink Current,44.312500,0.590200,2302,Foreign Ordinary Shares,United Kingdom,
BHPBF,BHP GROUP PLC ORD,Pink Current,27.850000,,0,Foreign Ordinary Shares,United Kingdom,
LLDTF,LLOYDS BKNG GRP PLC ORD,Pink Current,0.670000,8.943100,5000,Foreign Ordinary Shares,United Kingdom,
LLOBF,LLOYDS BNKNG PREF 9.25%,Pink Current,2.324200,,0,Preferred Stock,United Kingdom,
SAGKF,STAGECOACH GROUP PLC ORD,Pink Current,1.150000,,0,Foreign Ordinary Shares,United Kingdom,
GBRRF,GABRIEL RES LTD,Pink Current,0.157000,-7.647100,31897,Foreign Ordinary Shares,United Kingdom,
FLTCF,FILTRONIC PLC,Pink Current,0.160000,,0,Foreign Ordinary Shares,United Kingdom,
SGGEF,SAGE GROUP PLC,Pink Current,9.400000,-2.032300,15761,Foreign Ordinary Shares,United Kingdom,England
